id,text,true_label,bert_pred,bert_confidence,bert_prob_label_1,bert_correct,text_length_words,text_length_chars,has_negation
611,the performances take the movie to a higher level . ,1,1,0.9996532201766968,0.9996532201766968,1,10,52,0
612,davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . ,0,0,0.6262975335121155,0.3737024664878845,1,20,101,1
613,... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,1,1,0.999267041683197,0.999267041683197,1,23,130,0
614,"against all odds in heaven and hell , it creeped me out just fine . ",1,1,0.9979755282402039,0.9979755282402039,1,15,68,0
615,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0,0,0.9659318327903748,0.034068167209625244,1,28,172,0
616,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ",1,1,0.9992818236351013,0.9992818236351013,1,26,136,1
617,"the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . ",0,0,0.9945348501205444,0.005465107504278421,1,31,166,0
618,"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0,0,0.9605898261070251,0.03941023349761963,1,20,129,1
619,an unclassifiably awful study in self - and audience-abuse . ,0,0,0.9995896220207214,0.00041038566268980503,1,10,61,0
620,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,0,0,0.9947059750556946,0.005294054746627808,1,27,139,0
621,"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . ",1,1,0.9996009469032288,0.9996009469032288,1,19,104,1
622,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,1,1,0.999541163444519,0.999541163444519,1,27,135,0
623,"it is amusing , and that 's all it needs to be . ",1,1,0.9985861778259277,0.9985861778259277,1,13,49,0
624,"challenging , intermittently engrossing and unflaggingly creative . ",1,1,0.9991293549537659,0.9991293549537659,1,8,68,0
625,for the most part stevens glides through on some solid performances and witty dialogue . ,1,1,0.9997656941413879,0.9997656941413879,1,15,89,0
626,this flick is about as cool and crowd-pleasing as a documentary can get . ,1,0,0.9753414988517761,0.024658530950546265,0,14,74,0
627,nervous breakdowns are not entertaining . ,0,0,0.9993618130683899,0.0006381635903380811,1,6,42,1
628,"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . ",1,1,0.9997523427009583,0.9997523427009583,1,27,144,0
629,"excessive , profane , packed with cartoonish violence and comic-strip characters . ",0,0,0.9991316199302673,0.000868458766490221,1,12,83,0
630,a taut psychological thriller that does n't waste a moment of its two-hour running time . ,1,1,0.9994524121284485,0.9994524121284485,1,16,90,1
631,burns never really harnesses to full effect the energetic cast . ,0,0,0.9948967099189758,0.005103313364088535,1,11,65,1
632,just embarrassment and a vague sense of shame . ,0,0,0.9984439015388489,0.0015561700565740466,1,9,48,0
633,"still , as a visual treat , the film is almost unsurpassed . ",1,1,0.9961507320404053,0.9961507320404053,1,13,61,0
634,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . ",1,1,0.9986218214035034,0.9986218214035034,1,20,113,0
635,or emptying rat traps . ,0,0,0.9377070069313049,0.06229296326637268,1,5,24,0
636,"offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . ",1,1,0.9995798468589783,0.9995798468589783,1,24,111,0
637,the piquant story needs more dramatic meat on its bones . ,0,0,0.9980779886245728,0.0019219795940443873,1,11,58,0
638,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,1,1,0.9977709054946899,0.9977709054946899,1,27,150,0
639,indifferently implausible popcorn programmer of a movie . ,0,0,0.999528169631958,0.0004718305717688054,1,8,58,0
640,"an important movie , a reminder of the power of film to move us and to make us examine our values . ",1,1,0.9997641444206238,0.9997641444206238,1,22,100,0
641,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,1,1,0.9997298121452332,0.9997298121452332,1,19,98,1
642,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",0,0,0.9991557598114014,0.0008442883845418692,1,27,154,0
643,"the jabs it employs are short , carefully placed and dead-center . ",1,1,0.901083767414093,0.901083767414093,1,12,67,0
644,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",1,1,0.9996942281723022,0.9996942281723022,1,33,186,0
645,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . ",0,1,0.961402952671051,0.961402952671051,0,23,94,1
646,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . ",0,1,0.9968414306640625,0.9968414306640625,0,23,106,1
647,too much of the humor falls flat . ,0,0,0.9994279742240906,0.0005720334011130035,1,8,35,0
648,"further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . ",1,1,0.9984322190284729,0.9984322190284729,1,25,142,0
649,the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,0,0,0.9991078972816467,0.0008921297267079353,1,31,153,1
650,"too slow , too long and too little happens . ",0,0,0.9990191459655762,0.0009808476315811276,1,10,45,0
651,"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",0,0,0.9992897510528564,0.000710219785105437,1,21,121,0
652,very bad . ,0,0,0.9996722936630249,0.0003277370415162295,1,3,11,0
653,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ",0,0,0.9995334148406982,0.0004665978194680065,1,17,97,0
654,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,0,0,0.999508261680603,0.0004917538026347756,1,21,134,0
655,"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1,1,0.999691367149353,0.999691367149353,1,14,80,0
656,"so much facile technique , such cute ideas , so little movie . ",1,0,0.9957450032234192,0.004254982806742191,0,13,63,0
657,"expect the same-old , lame-old slasher nonsense , just with different scenery . ",0,0,0.9985359907150269,0.0014640194131061435,1,13,80,1
658,"a smart , witty follow-up . ",1,1,0.9998041987419128,0.9998041987419128,1,6,28,0
659,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . ,0,0,0.6029243469238281,0.3970756232738495,1,19,108,0
660,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1,1,0.9997244477272034,0.9997244477272034,1,32,133,1
661,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . ",0,0,0.9982134103775024,0.001786587294191122,1,24,128,1
662,there 's not enough here to justify the almost two hours . ,0,0,0.9992249011993408,0.0007750815129838884,1,12,59,1
663,"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . ",1,1,0.999242901802063,0.999242901802063,1,26,124,1
664,"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . ",1,1,0.9996529817581177,0.9996529817581177,1,35,172,1
665,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ",1,1,0.9978892207145691,0.9978892207145691,1,24,103,1
666,richard gere and diane lane put in fine performances as does french actor oliver martinez . ,1,1,0.9996588230133057,0.9996588230133057,1,16,92,0
667,"good film , but very glum . ",1,1,0.5091770887374878,0.5091770887374878,1,7,28,1
668,there are plot holes big enough for shamu the killer whale to swim through . ,0,0,0.9988874793052673,0.0011124880984425545,1,15,77,1
669,"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ",1,1,0.9995846152305603,0.9995846152305603,1,18,106,0
670,verbinski implements every hack-artist trick to give us the ooky-spookies . ,0,0,0.9657801389694214,0.034219853579998016,1,11,76,0
671,two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,1,1,0.9996116757392883,0.9996116757392883,1,29,143,1
672,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ",0,0,0.9906388521194458,0.009361084550619125,1,20,99,1
673,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,0,0.9831418991088867,0.016858089715242386,0,30,162,1
674,atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues ,1,1,0.9996824264526367,0.9996824264526367,1,15,94,0
675,slick piece of cross-promotion . ,1,1,0.9995244741439819,0.9995244741439819,1,5,33,0
676,"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . ",0,0,0.9995020627975464,0.0004978912184014916,1,19,125,0
677,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1,1,0.9979820251464844,0.9979820251464844,1,16,100,0
678,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",1,1,0.9995855689048767,0.9995855689048767,1,27,118,1
679,filmmakers who can deftly change moods are treasures and even marvels . ,1,1,0.9997546076774597,0.9997546076774597,1,12,72,0
680,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",1,1,0.9997598528862,0.9997598528862,1,20,105,0
681,( a ) shapeless blob of desperate entertainment . ,0,0,0.9995482563972473,0.0004516945336945355,1,9,50,0
682,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . ",0,0,0.999025821685791,0.0009742266847752035,1,20,109,0
683,true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . ,1,1,0.9931921362876892,0.9931921362876892,1,22,116,0
684,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",1,1,0.9867540001869202,0.9867540001869202,1,15,76,0
685,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . ,1,0,0.9887513518333435,0.011248675175011158,0,16,95,1
686,"more romantic , more emotional and ultimately more satisfying than the teary-eyed original . ",1,1,0.9989961981773376,0.9989961981773376,1,14,93,0
687,"this is a shameless sham , calculated to cash in on the popularity of its stars . ",0,0,0.9975687861442566,0.0024311509914696217,1,17,82,0
688,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",0,0,0.9973196387290955,0.0026803903747349977,1,31,160,1
689,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . ",0,0,0.9928227066993713,0.007177374791353941,1,25,125,0
690,"stultifyingly , dumbfoundingly , mind-numbingly bad . ",0,0,0.9996457099914551,0.0003542685881257057,1,7,54,0
691,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . ",1,1,0.9995504021644592,0.9995504021644592,1,29,180,1
692,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ",0,0,0.9860590100288391,0.013941053301095963,1,24,154,1
693,"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ",0,0,0.9995854496955872,0.00041459567728452384,1,20,96,0
694,no aspirations to social import inform the movie version . ,0,0,0.9970046877861023,0.00299536413513124,1,10,59,1
695,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0,1,0.9979349374771118,0.9979349374771118,0,26,109,1
696,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",1,1,0.9995601773262024,0.9995601773262024,1,27,136,0
697,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1,1,0.6598988771438599,0.6598988771438599,1,19,101,1
698,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ",1,1,0.993572473526001,0.993572473526001,1,36,198,0
699,"... routine , harmless diversion and little else . ",1,0,0.878290593624115,0.12170934677124023,0,9,51,0
700,"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ",0,0,0.9872114062309265,0.01278857421129942,1,21,105,0
701,"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ",0,0,0.9915044903755188,0.008495479822158813,1,34,166,1
702,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",0,0,0.9307788610458374,0.069221131503582,1,19,109,1
703,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,0,0.9985610842704773,0.0014388913987204432,1,36,210,1
704,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,0,0,0.9933217167854309,0.006678278557956219,1,14,96,0
705,"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,0,0.9986095428466797,0.0013904020888730884,1,17,84,1
706,how do you spell cliché ? ,0,0,0.9980949759483337,0.0019050335977226496,1,6,26,0
707,no telegraphing is too obvious or simplistic for this movie . ,0,1,0.7546988129615784,0.7546988129615784,0,11,62,1
708,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",1,1,0.9997673630714417,0.9997673630714417,1,20,115,1
709,i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,0,0.9978942275047302,0.0021057913545519114,1,17,92,0
710,"less dizzying than just dizzy , the jaunt is practically over before it begins . ",0,0,0.9531657695770264,0.046834249049425125,1,15,81,0
711,overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,0,0,0.9994996786117554,0.0005003387341275811,1,22,103,1
712,they should have called it gutterball . ,0,0,0.9981520771980286,0.0018478946294635534,1,7,40,0
713,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,0,0,0.9980241060256958,0.001975898165255785,1,22,129,0
714,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,1,0.9998010993003845,0.9998010993003845,1,23,111,0
715,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,0,0.9995100498199463,0.0004899390623904765,1,29,155,0
716,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ",0,0,0.9956483244895935,0.004351648036390543,1,22,158,0
717,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,1,1,0.9997949004173279,0.9997949004173279,1,22,127,0
718,"this is human comedy at its most amusing , interesting and confirming . ",1,1,0.9997009038925171,0.9997009038925171,1,13,72,0
719,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ",0,0,0.9989749193191528,0.0010250624036416411,1,14,91,0
720,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,1,0.9997429251670837,0.9997429251670837,1,23,117,0
721,"a poignant , artfully crafted meditation on mortality . ",1,1,0.9997926354408264,0.9997926354408264,1,9,56,0
722,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",0,0,0.9990309476852417,0.0009690971346572042,1,31,164,0
723,"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances . ",1,1,0.9997761845588684,0.9997761845588684,1,18,98,0
724,it 's everything you do n't go to the movies for . ,0,1,0.9992628693580627,0.9992628693580627,0,12,51,1
725,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ",1,1,0.9994564652442932,0.9994564652442932,1,22,104,1
726,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ",1,1,0.9996945858001709,0.9996945858001709,1,28,139,1
727,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",0,0,0.998293936252594,0.0017060140380635858,1,21,136,0
728,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,0,0.8034655451774597,0.1965344101190567,0,21,98,1
729,the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses . ,1,1,0.9997802376747131,0.9997802376747131,1,19,97,0
730,"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,0,0.9995294809341431,0.0004705027095042169,1,30,164,1
731,but what are adults doing in the theater at all ? ,0,0,0.991974413394928,0.00802551954984665,1,11,50,1
732,like being trapped at a perpetual frat party ... how can something so gross be so boring ? ,0,0,0.999007523059845,0.0009925190825015306,1,18,91,0
733,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",0,0,0.9979815483093262,0.0020184472668915987,1,28,159,0
734,this is n't even madonna 's swept away . ,0,0,0.9979678988456726,0.0020320466719567776,1,9,41,1
735,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,0,0,0.7002643346786499,0.2997356057167053,1,24,125,1
736,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,1,0.988555371761322,0.988555371761322,0,13,98,0
737,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,1,1,0.9997041821479797,0.9997041821479797,1,20,113,0
738,... a magnificent drama well worth tracking down . ,1,1,0.9995169639587402,0.9995169639587402,1,9,51,0
739,"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century . ",1,1,0.9995961785316467,0.9995961785316467,1,21,106,0
740,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,1,0.9997169375419617,0.9997169375419617,1,29,197,1
741,but it still jingles in the pocket . ,1,0,0.789115309715271,0.21088476479053497,0,8,37,1
742,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ",1,1,0.9982853531837463,0.9982853531837463,1,40,203,1
743,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ",0,0,0.9885895252227783,0.011410541832447052,1,28,152,0
744,one from the heart . ,1,1,0.998711109161377,0.998711109161377,1,5,21,0
745,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,0,0.9993517994880676,0.000648185727186501,1,14,94,1
746,people cinema at its finest . ,1,1,0.9995531439781189,0.9995531439781189,1,6,30,0
747,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",1,1,0.9994463324546814,0.9994463324546814,1,29,168,0
748,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ",0,0,0.9956479668617249,0.004352082498371601,1,17,83,0
749,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,0,0.772845447063446,0.22715462744235992,0,20,111,1
750,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,0,0.9961899518966675,0.0038100683595985174,1,22,144,1
751,one long string of cliches . ,0,0,0.9993095397949219,0.0006904190522618592,1,6,29,0
752,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,0,0,0.998582124710083,0.0014178452547639608,1,25,134,1
753,it 's hard to imagine alan arkin being better than he is in this performance . ,1,1,0.9985583424568176,0.9985583424568176,1,16,79,0
754,the film will play equally well on both the standard and giant screens . ,1,1,0.9994252920150757,0.9994252920150757,1,14,73,0
755,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",1,1,0.9997926354408264,0.9997926354408264,1,16,84,1
756,something like scrubbing the toilet . ,0,0,0.9966799020767212,0.0033201356418430805,1,6,38,0
757,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . ,0,0,0.823176920413971,0.17682313919067383,1,29,171,1
758,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,1,0.9997149109840393,0.9997149109840393,1,42,228,1
759,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,0,0.9751494526863098,0.024850541725754738,1,31,154,1
760,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",1,1,0.7882446646690369,0.7882446646690369,1,29,160,1
761,"the result is a gaudy bag of stale candy , something from a halloween that died . ",0,0,0.9993733763694763,0.0006266801501624286,1,17,82,0
762,it 's a lovely film with lovely performances by buy and accorsi . ,1,1,0.9998063445091248,0.9998063445091248,1,13,66,0
763,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ",1,1,0.9992905855178833,0.9992905855178833,1,36,222,0
764,"movie fans , get ready to take off ... the other direction . ",0,1,0.9975540041923523,0.9975540041923523,0,13,61,0
765,not an objectionable or dull film ; it merely lacks everything except good intentions . ,0,0,0.9988723397254944,0.0011276459554210305,1,15,88,1
766,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,1,0.9991492033004761,0.9991492033004761,1,27,158,1
767,a film about a young man finding god that is accessible and touching to the marrow . ,1,1,0.9997687935829163,0.9997687935829163,1,17,85,0
768,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,1,1,0.9996715784072876,0.9996715784072876,1,27,157,0
769,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ,1,1,0.9998028874397278,0.9998028874397278,1,15,88,0
770,i do n't think i laughed out loud once . ,0,0,0.9708253741264343,0.029174592345952988,1,10,41,1
771,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0,1,0.9948204755783081,0.9948204755783081,0,33,168,1
772,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit . ",1,1,0.999667763710022,0.999667763710022,1,34,173,1
773,it 's a beautiful madness . ,1,1,0.9995259046554565,0.9995259046554565,1,6,28,0
774,"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,0,0.9978533387184143,0.0021465846803039312,1,22,98,0
775,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,0,0,0.9959976673126221,0.004002362955361605,1,21,119,1
776,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",0,0,0.9992592930793762,0.0007407271768897772,1,25,156,0
777,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,1,0.9994807839393616,0.9994807839393616,1,31,186,0
778,one of the most significant moviegoing pleasures of the year . ,1,1,0.9997667670249939,0.9997667670249939,1,11,63,0
779,"prurient playthings aside , there 's little to love about this english trifle . ",0,0,0.9988853335380554,0.0011146649485453963,1,14,80,0
780,a grimly competent and stolid and earnest military courtroom drama . ,1,1,0.9997043013572693,0.9997043013572693,1,11,69,0
781,at once half-baked and overheated . ,0,0,0.9986709356307983,0.0013290592469274998,1,6,36,0
782,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,1,1,0.9441766142845154,0.9441766142845154,1,31,180,1
783,the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ,1,1,0.9996776580810547,0.9996776580810547,1,23,112,0
784,very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,1,0.9997226595878601,0.9997226595878601,1,11,78,0
785,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",1,1,0.9975101947784424,0.9975101947784424,1,23,116,1
786,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,0,0,0.9772002100944519,0.022799789905548096,1,37,171,1
787,a valueless kiddie paean to pro basketball underwritten by the nba . ,0,0,0.9808287024497986,0.01917126774787903,1,12,69,0
788,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,1,0.9990783929824829,0.9990783929824829,1,27,146,1
789,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ",0,0,0.9968801736831665,0.0031198884826153517,1,40,184,1
790,that 's a cheat . ,0,0,0.9985530972480774,0.0014468746958300471,1,5,18,0
791,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0,1,0.9992935657501221,0.9992935657501221,0,36,201,1
792,it 's fun lite . ,1,1,0.9997971653938293,0.9997971653938293,1,5,17,0
793,"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",1,1,0.9470272064208984,0.9470272064208984,1,18,116,1
794,it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,1,1,0.9996820688247681,0.9996820688247681,1,21,126,1
795,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",0,0,0.9993257522583008,0.0006743245176039636,1,28,157,1
796,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,1,0.9998096823692322,0.9998096823692322,1,27,135,1
797,"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",0,0,0.9990317821502686,0.000968251726590097,1,33,157,1
798,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",0,0,0.9967002272605896,0.003299783682450652,1,35,205,0
799,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,1,0.999798595905304,0.999798595905304,1,18,91,0
800,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,0,0.9979490637779236,0.002050893846899271,1,38,204,1
801,"this film seems thirsty for reflection , itself taking on adolescent qualities . ",0,0,0.9010083079338074,0.09899168461561203,1,13,81,0
802,this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,0,0.9802426695823669,0.01975729502737522,1,14,86,0
803,bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,1,1,0.9982648491859436,0.9982648491859436,1,19,100,1
804,"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ",0,0,0.9976213574409485,0.0023786418605595827,1,43,223,1
805,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",0,0,0.9457941651344299,0.05420582741498947,1,28,156,1
806,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,1,1,0.999778687953949,0.999778687953949,1,16,99,0
807,"just as moving , uplifting and funny as ever . ",1,1,0.9998055100440979,0.9998055100440979,1,10,47,0
808,enormously entertaining for moviegoers of any age . ,1,1,0.9997864365577698,0.9997864365577698,1,8,52,1
809,"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ",1,1,0.9997883439064026,0.9997883439064026,1,23,124,0
810,"this is a good script , good dialogue , funny even for adults . ",1,1,0.9997876286506653,0.9997876286506653,1,14,64,0
811,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,0,0.9989261031150818,0.00107393239159137,1,31,217,0
812,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,0,0.8737370371818542,0.12626296281814575,0,12,85,0
813,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,0,0.9963484406471252,0.003651544451713562,1,26,139,1
